cytof_id,Eosinophils,Neutrophils,NonNeutrophils,NonEosinophils,B.cells,NonTB,NK,CD56bright.CD16neg.NK,CD56dim.CD16pos.NK,NonNK,CD14neg.CD16neg,CD123pos,Basophils,pDCs,mDCs,Classical.monocytes,Intermediate.monocytes,Nonclassical.monocytes,T.cells,CD4T,CD4T.TCM,CD4T.Naive,CD4T.TEMRA,CD4T.TEM,Tregs,CD8T,CD8T.TCM,CD8T.Naive,CD8T.TEMRA,CD8T.TEM,HLADRpos.T,TCRgd.cells
453611443,3.7811,19.2777,80.8332,76.8977,19.2261,15.8994,9.532,0.3634,3.3669,6.2943,1.0908,0.1255,0.0132,0.1123,0.2368,2.9581,0.2829,1.9734,41.1475,27.4744,3.9922,23.0767,0.0318,0.3736,1.9632,11.0118,1.0872,9.7113,0.0907,0.1226,0.7604,1.804
453611451,3.4216,35.3066,64.7943,61.4496,11.4454,15.7836,7.0442,0.3541,1.617,8.7394,1.3876,0.1407,0.0203,0.1196,0.3109,5.9149,0.4721,1.0124,33.729,24.8473,4.2873,20.3452,0.0576,0.1572,1.7128,7.5552,1.0278,6.5052,0.0073,0.0149,0.9583,0.9469
453611454,5.0244,20.9159,78.8411,73.8411,6.0815,26.4863,7.6881,0.2206,1.1828,18.4282,3.5979,0.1355,0.0133,0.1222,0.4636,12.7272,0.7464,1.3518,41.1553,28.8142,3.9827,24.6584,0.0475,0.1257,1.9397,10.9656,0.9838,9.9545,0.0147,0.0126,1.3497,1.0746
453611463,2.7736,28.3163,71.5265,68.8384,15.651,17.6745,7.6098,0.2502,3.8787,9.9804,1.5098,0.1855,0.0382,0.1473,0.2808,6.1196,0.6144,1.7158,35.1834,27.8527,4.1349,23.4842,0.0757,0.1579,2.1713,5.998,0.68,5.2757,0.0218,0.0205,0.7423,1.0876
453611465,2.9101,25.1159,74.7132,71.8244,14.5345,19.0771,3.7587,0.3119,1.8497,15.3184,2.5046,0.1463,0.0354,0.111,0.3964,10.3142,0.6888,1.7948,37.9474,24.5887,4.8437,19.395,0.0666,0.2834,1.6964,11.7108,2.0941,9.521,0.033,0.0627,1.539,1.6029
453611478,3.9493,14.592,85.2166,81.2365,9.1021,22.215,6.5911,0.3064,2.2728,15.7284,2.9812,0.1639,0.022,0.1419,0.4802,10.6807,0.8449,1.2029,49.8023,34.3423,5.0835,28.9662,0.1342,0.1584,2.6077,13.6184,1.0423,12.4711,0.088,0.0171,1.2123,1.8278
453611482,2.6606,34.3289,65.7455,63.1797,13.4772,15.5448,6.6367,0.3363,2.2245,8.908,1.8169,0.1681,0.0336,0.1345,0.3047,5.582,0.2109,1.3145,34.0446,24.1053,3.9955,19.5912,0.0958,0.4229,1.77,8.3853,0.9609,7.3683,0.0275,0.0285,0.8233,1.0812
453611486,2.8216,35.8273,64.1727,61.3785,6.0719,15.5799,8.8887,0.2679,4.7829,6.7639,1.4779,0.1407,0.0211,0.1191,0.2323,4.1232,0.2689,0.8884,39.4571,28.4696,4.0715,24.2077,0.0572,0.1332,2.0445,9.3771,0.8897,8.4365,0.0319,0.0191,1.1017,1.1992
453611440,3.4029,20.3835,79.6944,76.6233,11.7012,23.3676,7.9522,0.4072,1.9793,15.5339,2.9374,0.3906,0.2079,0.1827,0.6363,10.6563,0.5132,1.4741,41.0911,25.974,4.2398,21.409,0.0939,0.2313,1.9818,13.5526,2.5256,10.5801,0.1477,0.2992,2.7947,1.462
453611441,3.9956,21.6443,79.2735,75.0158,13.1572,32.6127,11.2238,0.498,3.5825,21.2669,3.4315,0.2453,0.0795,0.1658,0.339,8.3462,0.5445,8.9224,28.758,21.5938,2.4227,18.9298,0.0647,0.1766,1.6544,5.6729,0.8882,4.6593,0.0317,0.0937,0.6119,0.8902
453611447,2.7454,18.9951,81.0258,78.6124,11.1037,24.1865,8.8626,0.442,2.1229,14.7087,2.8271,0.5842,0.2894,0.2948,0.9135,10.4827,0.6229,0.7008,43.1611,23.7685,5.0616,18.2188,0.0639,0.4242,1.9241,17.6335,4.6355,12.2313,0.1794,0.5873,3.6476,1.3446
453611460,2.2839,16.1323,83.9036,81.8601,11.8542,21.9028,7.172,0.4485,2.9795,14.7307,2.2488,0.364,0.1207,0.2393,0.479,10.3078,0.7088,1.4818,47.8184,37.1924,4.7983,31.9851,0.1179,0.2912,3.0452,8.564,1.382,7.111,0.0341,0.0369,1.0351,1.4796
453611470,3.472,13.4125,86.7188,83.4821,6.426,32.5828,14.0854,0.4707,5.733,18.4963,4.4062,0.337,0.0745,0.2625,1.7324,12.3896,0.3973,1.2582,43.6941,25.4343,5.558,19.57,0.1029,0.2034,2.3166,16.4469,1.775,14.5974,0.0426,0.0319,1.0631,1.367
453611471,2.8286,11.3166,88.2767,85.441,7.8919,36.5637,8.1318,0.3419,3.5723,28.4319,3.4811,0.1332,0.042,0.0912,0.7485,18.5164,0.8337,5.5624,39.9201,31.0686,5.7903,24.8369,0.114,0.3275,2.4687,7.3293,1.2008,6.035,0.0588,0.0348,0.8205,1.0736
453611472,4.5084,24.136,76.1797,71.3703,5.097,36.6227,18.713,0.3526,6.5162,18.0624,3.6992,0.1992,0.107,0.0922,2.0159,10.3726,0.3098,3.6771,29.3024,19.891,5.1804,14.5011,0.0708,0.1387,1.3196,8.2902,1.3189,6.916,0.0229,0.0325,0.4507,0.8881
453611473,3.2501,16.7053,83.3294,80.1917,11.9155,26.4596,14.0184,0.4758,1.8879,12.3275,2.5523,0.4605,0.1262,0.3343,1.1777,7.9081,0.2358,1.6216,41.578,20.728,3.1197,17.1824,0.1221,0.3038,1.4981,18.5696,2.0821,14.4775,1.1818,0.8281,1.6243,1.5148
453611479,2.1967,13.8092,86.2103,83.9129,14.652,16.7193,9.4208,0.2816,4.3014,7.2985,1.9798,0.4114,0.2067,0.1999,0.5651,4.5183,0.1391,0.6662,51.7062,28.6946,4.4196,23.7921,0.1478,0.3351,2.3999,20.0646,3.8443,14.6972,0.6658,0.8574,3.0326,1.7813
453610976,3.2733,17.1239,83.1494,79.5689,11.181,27.0646,11.5834,0.7759,5.3734,15.5819,2.5302,0.3298,0.0544,0.2753,0.9461,8.2888,0.3859,4.3578,41.0717,19.2449,4.6293,12.8117,0.4133,1.3906,1.0074,18.1385,5.6912,10.0852,1.3721,0.99,4.2913,3.7739
453610989,2.0942,43.1204,57.0468,54.7499,13.6684,15.2725,4.7635,0.4204,3.2037,10.4486,0.9839,0.0913,0.015,0.0763,0.167,7.5464,0.5575,1.3346,25.5553,14.0036,3.3062,9.8341,0.1071,0.7561,1.0323,10.089,2.7968,5.6146,0.698,0.9796,1.9206,1.1146
453611481,4.3566,15.2975,84.0107,78.2705,13.0773,33.4141,9.9886,0.349,6.1455,23.4255,3.6571,0.2789,0.0488,0.2286,0.797,12.7665,1.0088,6.0724,31.4179,26.4152,5.6259,20.3413,0.163,0.285,2.2674,2.9211,0.4373,2.4274,0.0305,0.0259,0.9204,1.8118
453612186,3.8966,18.1861,81.9149,78.2596,9.982,24.4127,14.4943,0.6351,3.4662,10.0114,2.1339,0.3811,0.1929,0.1882,0.6508,6.3191,0.3299,1.2698,43.8999,26.0522,4.3625,21.0309,0.2199,0.4389,2.9846,15.4484,1.2598,13.9634,0.1934,0.0318,0.7735,1.2816
453612195,2.5835,36.5278,63.0308,60.0456,15.8028,19.3544,8.3958,0.3839,4.4967,10.885,2.062,0.2379,0.0542,0.1816,0.3046,5.8681,0.6182,2.348,24.4729,20.2772,3.0095,17.1075,0.0392,0.121,1.7169,2.6252,0.5894,1.9694,0.0295,0.0368,0.8297,1.4281
453612197,3.9757,14.7942,85.4192,81.5739,24.7431,24.7857,7.3158,0.3329,3.4314,17.382,2.3839,0.3604,0.0776,0.2842,0.3974,9.8857,2.5706,2.5514,31.7596,27.2691,4.5866,22.399,0.0577,0.2258,1.9913,2.6166,0.4558,2.1341,0.011,0.0158,0.7331,1.2561
453612201,2.9681,23.1843,76.9914,74.262200000000007,12.1399,20.9574,6.8839,0.5492,1.7967,13.9882,1.8605,0.236,0.0545,0.1815,0.2917,10.7469,0.4297,0.9668,40.6847,25.9547,3.9941,21.6678,0.0864,0.2065,2.1446,12.5349,1.052,11.4069,0.0557,0.0203,0.7545,1.3826
453612202,5.6448,19.545,80.6024,75.2614,11.8675,32.4505,8.7424,0.5704,1.5168,22.8042,4.6113,0.3946,0.1914,0.2033,1.5652,15.3299,0.9173,1.7915,30.5115,19.9873,4.2703,15.3291,0.1236,0.2643,1.5331,9.2509,1.8131,7.3217,0.0469,0.0692,2.376,1.1147
453612204,7.4385,18.7585,81.388,74.1673,7.47,37.6561,15.7315,0.7238,4.8642,22.111,4.7831,0.2796,0.0726,0.207,1.5952,14.0032,1.0893,2.1362,28.7834,17.9706,3.7919,13.9415,0.0884,0.1489,1.2345,9.3907,0.9489,8.3704,0.0581,0.0133,1.2067,1.0784
453610963,3.1868,20.5932,79.4718,76.5305,13.7856,18.1697,8.7506,0.4513,2.0403,9.4191,1.4478,0.1773,0.0323,0.145,0.4532,5.7185,0.4234,1.8686,44.3753,21.439,3.6133,17.2711,0.193,0.3615,1.6552,19.5917,10.027,7.8947,0.4538,1.2161,5.5861,2.8801
453610964,1.4818,59.8737,40.2682,38.8551,8.8534,14.9818,2.815,0.3458,1.3336,12.1217,1.2888,0.0909,0.0097,0.0809,0.2203,9.1822,0.8172,0.823,14.8741,9.3921,2.4194,6.8176,0.0258,0.1292,0.9198,4.5659,0.8747,3.6246,0.0222,0.0444,0.5191,0.4704
453610970,3.7218,19.4542,80.629,76.6468,8.3977,23.575,8.4977,0.6427,2.1994,15.0773,2.1595,0.1966,0.0549,0.1417,0.4325,9.336,0.6834,2.9198,44.0706,20.9199,4.4625,15.5629,0.1364,0.7581,1.7813,20.7977,11.7695,7.2363,0.1489,1.6432,7.7173,1.8199
453612187,4.149,13.7432,86.3328,82.4116,7.3506,23.1641,8.6645,0.4841,1.248,14.4996,2.8545,0.4654,0.1947,0.2707,0.872,9.8777,0.5638,1.247,51.7578,33.2558,6.3856,26.3224,0.1583,0.3894,3.2075,16.618,1.7477,14.8275,0.0112,0.0316,1.1817,1.4887
453612190,4.3662,15.6563,84.3813,79.8521,13.2572,28.2293,13.0379,0.6955,4.5242000000000004,15.1911,2.1401,0.401,0.1733,0.2243,0.6242,10.5099,1.1599,1.4052,37.8975,24.5391,3.5172,20.6199,0.1104,0.2916,2.447,11.096,0.7878,10.1999,0.0465,0.0618,1.2219,1.3497
453612193,0,0,100,100,0,100,20,0,0,80,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453612194,3.6801,14.6192,85.4248,82.1316,6.3185,20.3115,9.039,0.4072,2.4776,11.2725,2.5574,0.4179,0.2179,0.2,0.6858,7.5043,0.2846,0.8667,54.6885,34.2366,5.5743,27.8419,0.3215,0.4989,3.4158,17.6207,1.5918,15.8253,0.1214,0.0822,1.0001,1.743
453612196,2.7226,20.7353,79.3923,76.8329,12.4534,18.9714,6.2158,0.5349,1.0047,12.7549,2.2066,0.2561,0.0551,0.2009,0.6474,9.0426,0.4767,1.0146,45.0545,28.527,5.5804,22.59,0.1254,0.2312,2.5141,14.1577,2.5587,11.0597,0.2002,0.3392,2.0533,1.915
453612203,2.7039,20.5123,79.9043,76.6543,16.3449,18.4776,7.9488,0.2487,6.26,10.5288,1.0662,0.3053,0.1147,0.1907,0.2421,6.7582,0.7831,1.87,41.4422,21.4397,5.3167,15.6347,0.1589,0.3294,1.4393,18.0695,2.7444,11.569,1.8988,1.8572,2.7775,1.5982
453610967,2.2433,25.8264,75.005,72.6717,16.5336,19.601,3.416,0.2874,1.5382,16.1847,1.3996,0.1795,0.0483,0.1312,0.4969,7.8818,0.3317,6.5531,36.0969,19.7291,2.7239,16.8,0.0653,0.1399,1.7813,13.4224,2.7331,8.5389,1.1424,1.0081,1.9893,2.243
453610972,2.7082,19.3501,81.0353,77.5836,17.2839,18.4306,8.8981,0.26,6.0304,9.6031,0.9751,0.2794,0.0914,0.188,0.2334,6.2504,0.6748,1.7624,41.5142,21.7252,4.308,16.8849,0.1973,0.335,1.4441,18.0586,3.1238,11.1908,1.6436,2.1004,2.8442,1.6031
453610995,2.3761,26.8697,73.7918,70.599,10.7312,23.5492,5.0543,0.6628,2.3365,18.4949,1.4572,0.3314,0.0479,0.2835,0.5894,10.7395,0.4272,5.9023,35.9693,28.5351,3.0019,25.2331,0.1201,0.1801,2.2535,5.9023,0.4936,5.3768,0.014,0.0179,0.5945,1.5913
453612166,2.7673,36.0147,64.1901,61.5258,8.4043,17.2425,6.8663,0.9256,1.5216,10.3761,2.7185,0.3696,0.1553,0.2116,1.1907,5.8519,0.2285,1.6118,35.835,24.5258,2.8893,21.3822,0.1085,0.1458,1.8119,8.6253,0.868,7.699,0.0224,0.0359,0.8734,2.1
453612189,2.9722,22.5489,77.7222,74.9858,8.9518,20.9083,8.6049,0.7706,2.731,12.2447,2.1402,0.3695,0.0813,0.2864,0.8609,7.6572,0.215,2.2449,44.8773,29.7164,3.9713,25.5662,0.0822,0.0967,2.1835,11.8381,1.3235,10.4189,0.0461,0.0497,0.7823,2.9198
453612198,2.7537,21.9917,78.4135,75.7522,7.6339,25.9011,8.333,0.4629,3.6282,17.486,2.734,0.4487,0.1422,0.3041,0.9163,11.0749,0.5221,3.1724,41.5758,26.5963,5.8621,20.4632,0.0719,0.1991,2.1921,11.849,1.6849,10.0788,0.034,0.0513,1.0016,2.3872
453612199,3.0493,11.9576,88.0424,85.2492,9.7604,29.1548,8.5778,0.4798,3.1058,20.5256,4.7995,0.1935,0.0874,0.1042,3.6796,14.0641,0.4219,1.1571,46.3406,24.45,3.1207,21.0793,0.1242,0.1257,2.8194,17.666,2.9633,14.4386,0.1206,0.1435,2.9623,2.6169
453612205,3.3442,24.0118,76.1002,72.9575,9.9786,24.3102,12.7826,0.6426,2.5186,11.5968,2.9848,0.6366,0.3317,0.3027,0.9311,7.3799,0.3403,0.8701,38.7565,22.3006,3.0194,18.8976,0.1548,0.2288,2.4918,14.1206,0.9272,13.0594,0.0964,0.0376,0.7365,1.0314
453612206,2.6764,18.1966,82.1964,79.6338,14.2461,19.7036,4.2456,0.314,0.8504,15.458,1.7668,0.2073,0.102,0.1053,0.8561,9.8067,0.4408,3.408,45.2069,24.9961,3.4312,21.2126,0.1218,0.2305,2.4751,16.8216,3.864,11.0986,0.7262,1.1327,2.5142,1.9693
453610966,2.8235,42.9615,57.3409,54.5251,9.2277,19.1967,5.2445,0.3827,0.7785,13.9522,3.497,0.5612,0.3033,0.2579,1.4074,8.0071,0.5157,1.9057,25.8128,19.696,4.692,14.5748,0.029,0.4001,1.3048,4.6117,0.7388,3.8453,0.0068,0.0208,0.8723,1.0668
453610971,2.544,52.235,47.7943,45.3553,5.2081,23.0164,5.7214,0.2527,0.5507,17.2038,2.4065,0.6334,0.4782,0.1552,0.4221,13.6274,0.4813,0.6797,16.8599,13.0202,3.2877,9.2898,0.0996,0.343,1.3474,2.7926,0.633,2.1316,0.0062,0.0218,0.5596,0.6833
453610992,4.0444,11.6246,88.7763,85.8001,16.026,16.8861,7.3306,0.5072,4.4554,9.5014,1.7035,0.5061,0.2639,0.2422,0.4209,4.3241,0.3956,3.037,52.412,30.224,3.6534,25.2185,0.9101,0.442,1.5935,18.7232,3.0623,13.1868,1.5867,0.8873,2.7931,2.0709
453612161,2.729,30.5204,69.6014,67.0569,10.7714,18.8876,4.7154,0.3462,1.426,14.1208,2.1131,0.5789,0.1952,0.3837,0.7027,9.4255,0.2745,2.3565,36.9414,28.3184,3.4121,24.6742,0.0592,0.173,1.657,6.5942,0.6063,5.9636,0.0096,0.0147,0.5798,1.3906
453612167,3.3543,26.9189,73.1177,69.9449,7.646,20.2814,8.7129,0.4283,2.2382,11.5685,1.9039,0.2611,0.1399,0.1196,0.5566,7.3243,0.3264,2.0451,41.5586,29.7596,6.7361,22.6486,0.0967,0.2782,2.7347,8.6789,1.9442,6.6159,0.0619,0.0569,0.661,1.9478
453612169,4.1376,21.5066,78.5565,74.7325,3.9156,28.5576,10.0799,0.2168,1.7272,18.4777,3.5925,0.4578,0.2952,0.1626,1.3606,13.482,0.5949,0.8634,42.3293,32.197,7.8675,23.9126,0.117,0.3,2.8391,8.3268,1.4982,6.7844,0.0243,0.02,0.7557,1.4084
453612179,3.2415,18.1675,82.901,79.3972,7.0246,36.6701,7.5455,0.5783,3.1023,29.0513,2.0571,0.1741,0.0402,0.1336,0.6538,12.2571,1.112,13.6743,35.5175,23.7742,4.0856,19.388,0.0935,0.2072,2.2714,9.6292,0.9743,8.5679,0.0353,0.0518,0.8242,1.1965
453612188,3.3253,15.9885,84.3594,81.1862,12.7998,34.8579,7.8448,0.7472,2.8964,26.9474,5.1827,1.1056,0.7382,0.3734,0.8383,16.2392,1.2518,4.2097,33.4069,20.481,6.6281,13.4239,0.1411,0.2878,2.7753,10.6156,1.9184,8.6461,0.0135,0.0375,1.0335,1.1572
453612192,2.5881,9.3179,88.7974,86.319,15.3356,17.9793,7.09,0.4168,3.9734,10.8892,1.5216,0.2977,0.0788,0.2074,0.4445,5.8186,0.426,3.1166,52.5328,33.6752,4.7767,28.5082,0.1433,0.247,2.2396,15.793,2.1822,12.6843,0.5671,0.3593,2.0083,2.1563
453610959,2.1885,23.2784,77.7357,75.2204,20.5648,26.2699,6.9791,0.7902,2.0514,19.1138,2.6917,0.4588,0.1943,0.2645,0.2863,6.8208,0.6737,8.9701,27.822,13.7028,4.3435,8.6773,0.1634,0.5186,1.4896,12.3663,3.4825,6.7919,0.527,1.5649,1.8513,1.0366
453610975,2.0434,10.3507,90.7772,88.4137,12.174,34.5404,11.7543,0.6116,8.0835,22.7861,3.7089,0.5664,0.1583,0.4052,0.3522,5.5082,1.7518,11.7765,40.828,20.3361,2.993,16.011,0.4192,0.9129,1.0906,16.0984,5.3886,7.6268,1.5841,1.4989,1.6792,3.2866
453610993,1.776,2.0862,98.3183,96.0985,26.1548,39.8909,5.3405,0.5768,2.3806,34.5504,2.9167,0.3087,0.0725,0.2363,0.3956,8.0164,0.5783,22.9031,29.1162,19.0026,4.6356,14.0448,0.0685,0.2536,2.1533,8.6066,1.1695,7.392,0.0114,0.0338,0.4209,0.8691
453612159,2.7343,12.9964,87.3343,84.8751,9.3423,39.5421,13.277,0.7169,2.1869,26.0983,6.5162,1.1754,0.7419,0.4418,0.8336,13.9689,0.8309,4.9184,35.0238,21.7106,8.4364,12.699,0.1167,0.4585,2.9816,10.8956,2.537,8.2863,0.0278,0.0445,0.9698,0.8253
453612160,1.5423,16.0372,83.9628,82.5182,20.9645,18.4469,6.6143,0.5067,3.3525,11.8326,2.1191,0.3741,0.1792,0.195,0.2152,5.7797,0.7422,3.1989,42.753,20.6236,6.4165,13.2825,0.1743,0.7503,2.5451,19.5989,9.7759,8.2964,0.1524,1.3741,3.4616,1.0928
453612171,1.6753,9.5716,91.3711,89.5837,15.3141,33.0529,6.2554,0.4564,2.3454,26.6511,2.1443,0.3137,0.1196,0.1964,0.4193,8.823,0.7383,14.9507,40.8234,26.6132,6.6326,19.5997,0.0722,0.3087,3.1605,12.1453,1.5482,10.5573,0.0128,0.0271,0.4642,1.3204
453612173,1.7517,17.6376,83.0637,81.3555,16.1682,24.7306,8.2831,0.3281,6.1019,16.4476,2.8944,0.5166,0.2996,0.2162,0.5166,7.6652,0.8207,5.1191,39.8673,27.5725,4.9389,22.1553,0.1216,0.3566,1.9536,9.4341,1.6203,7.6096,0.0668,0.1374,0.7403,1.8688
453612183,1.5269,14.8281,85.1719,83.8162,13.7837,26.9044,8.9488,0.3347,5.8125,17.8444,2.9143,0.261,0.0724,0.1886,0.666,10.1322,0.5153,4.2085,42.7202,26.69,7.2393,19.0822,0.0829,0.2856,3.4147,13.8892,1.9405,11.8986,0.0215,0.0286,0.4684,1.0615
453612185,1.9986,16.9685,83.5866,81.6871,10.3647,29.8932,7.2894,0.4297,3.5739,22.6038,3.5634,0.4405,0.2072,0.2295,0.9246,12.1638,1.2832,5.6542,40.9204,28.538,6.2638,21.8767,0.096,0.3015,2.2234,10.1669,0.8593,9.2694,0.0189,0.0193,0.4459,1.7315
453610980,2.2849,39.7871,60.345,58.1141,14.173,23.1773,9.6999,0.5217,1.9281,13.3803,4.6121,0.4021,0.4015,7e-4,2.157,7.3968,0.3491,0.9977,20.5923,10.8013,3.0093,6.9835,0.2143,0.5942,1.3601,8.5764,2.6767,4.7118,0.4889,0.6989,0.2729,0.9424
453610987,3.9837,41.8544,58.3036,54.3007,14.4557,24.7921,13.7527,0.3483,2.3322,11.039,2.089,0.2615,0.2602,0.0013,0.4206,6.5678,0.2847,2.1436,14.9051,10.0544,1.9063,7.7918,0.0898,0.2665,0.9074,3.8972,0.6479,3.2251,0.0139,0.0103,0.1104,0.5505
453611003,1.857,29.5048,70.8925,69.1439,12.8645,30.9501,7.2067,0.4723,1.6439,23.7434,5.5822,0.3679,0.3661,0.0018,2.9462,14.2848,1.3012,2.4949,25.0932,18.5453,3.7273,14.3302,0.1598,0.3279,1.6655,4.1064,0.6897,3.2691,0.0688,0.0788,0.2376,1.4229
453612162,2.6418,14.6629,85.3371,83.04,10.3114,31.4144,11.8214,0.8979,0.4063,19.593,7.0742,0.401,0.4001,9e-4,2.4387,9.8348,0.343,2.3323,40.805,28.5694,6.3399,21.3299,0.3702,0.5294,2.5732,9.0169,1.4625,7.3899,0.0791,0.0853,0.5066,1.6542
453612163,2.5411,31.1022,69.1503,66.6927,6.9025,21.8444,5.305,0.1839,1.3997,16.4359,2.9076,0.1658,0.1655,3e-4,0.6987,10.3952,1.0313,2.1288,37.7496,25.0298,4.4253,19.9416,0.3294,0.3335,1.6924,11.216,2.2731,8.7107,0.131,0.1013,0.0241,0.949
453612168,3.2712,29.8978,70.2984,67.1824,11.1863,24.2123,7.0583,0.2879,1.1338,17.0311,3.4914,0.3587,0.3581,5e-4,0.5658,10.8719,1.1254,1.5341,31.6209,21.8203,3.6153,17.6001,0.2587,0.3462,1.5252,8.4445,1.1499,7.1572,0.0744,0.063,0.0203,1.228
453612174,2.6836,10.0273,90.012,87.5973,11.4983,30.3604,14.5843,0.7574,3.9815,15.6514,4.6929,0.2361,0.2339,0.0022,1.6366,9.7207,0.4418,0.9096,45.2425,22.5518,6.0391,15.8296,0.1997,0.4834,2.4519,18.0936,5.8357,11.4953,0.4589,0.3037,0.4143,2.313
453612176,2.2327,17.8627,81.9544,80.0177,5.2971,33.8731,13.7504,0.747,0.3472,20.1227,6.8145,0.3408,0.3403,5e-4,2.1025,12.0175,0.2414,1.1322,40.6822,27.8514,6.442,20.5966,0.3696,0.4432,2.4248,10.1125,1.3623,8.4479,0.2409,0.0614,0.3447,1.8128
453612180,2.5875,19.4697,80.5684,77.9724,7.37,21.0177,10.8304,0.5981,2.8862,10.1869,2.9635,0.1713,0.1697,0.0015,0.851,4.5342,0.6624,2.0437,49.3234,13.0542,4.209,7.3015,0.2482,1.2955,1.2705,34.4433,24.4412,4.3372,0.1882,5.4768,0.7247,1.3913
453610984,2.3494,13.9616,86.0384,84.0009,14.9182,30.4198,14.5632,0.352,2.0181,15.8553,6.214,0.2435,0.2432,3e-4,0.8559,5.8519,0.4093,3.5375,38.2853,16.0872,3.6787,10.6048,0.6962,1.1075,1.1865,18.4411,5.5656,7.1803,3.1625,2.5327,0.3251,2.4375
453611000,2.5678,11.1816,88.7774,86.5055,13.4968,28.3918,15.0004,0.4934,1.6017,13.39,5.8104,0.3719,0.3714,5e-4,1.0268,6.5256,0.2554,0.7401,44.2801,26.2382,4.795,19.389,0.4423,1.6118,1.859,13.564,4.8834,6.5781,0.863,1.2395,0.5615,3.2122
453611006,2.5727,17.6216,82.4897,80.1897,12.4522,34.0673,18.5509,0.6962,3.4604,15.5152,6.0143,0.5959,0.5955,4e-4,1.4025,7.0826,0.2706,2.1109,33.3466,24.5436,4.1525,19.7007,0.3212,0.3693,2.0889,6.0445,0.862,5.0329,0.1007,0.0489,0.4035,2.1235
453612165,1.7172,4.1497,96.3335,94.7995,10.7245,48.1107,23.474,0.663,1.3257,24.6354,8.9239,0.3161,0.3158,3e-4,1.7533,6.9984,0.2932,8.3412,35.6082,24.4583,5.2005,18.7811,0.16,0.3167,1.9835,6.8735,1.0377,5.6757,0.113,0.047,0.4657,2.5131
453612170,1.4101,0.5874,99.425,98.2513,6.2945,31.6311,14.1601,0.2699,0.1824,17.471,9.3953,0.2077,0.2073,3e-4,1.7259,6.2658,0.2408,1.6033,60.0834,13.7611,4.6605,7.6144,0.2854,1.2007,1.217,39.578,25.8148,5.232,1.085,7.4462,0.0159,4.4528
453612177,5.4071,6.6958,93.4069,88.4769,4.1638,56.243,30.1146,0.9543,1.0118,25.7384,11.389,0.2508,0.2508,0,4.1046,11.6537,0.5642,2.074,27.3283,12.4599,4.2996,7.8295,0.0575,0.2734,1.1702,12.81,9.1565,2.7863,0.0784,0.7889,0.4197,1.2817
453612178,1.8141,3.3316,97.1176,95.4476,9.4324,47.8933,12.9781,0.444,0.5589,34.9149,12.7805,0.329,0.3283,7e-4,2.2932,10.7747,0.5761,10.8218,37.7974,22.1382,5.3182,16.2749,0.1979,0.3473,2.2258,10.3475,2.7523,7.2269,0.1662,0.202,0.2337,4.3872
453612181,2.3741,7.3489,93.2208,91.1041,12.0711,42.2391,13.5474,0.6567,0.3749,28.6912,11.588,0.7591,0.7578,0.0013,3.0233,9.8851,0.4487,6.8512,36.4451,26.8696,5.6584,20.4114,0.325,0.4747,2.5176,6.7686,1.0268,5.5966,0.0808,0.0645,0.4028,1.3858
453612200,1.9575,15.6125,84.3875,82.7039,3.2171,42.0972,21.8127,0.3903,0.2482,20.2833,6.7393,0.445,0.445,0,1.1457,10.8871,0.1612,2.5144,37.2093,25.4459,6.8313,17.969,0.2171,0.4285,2.4659,7.0683,1.6285,5.2736,0.0816,0.0845,0.4815,3.4944
453610961,4.5389,3.2724,97.198,92.6494,15.6952,39.1126,13.911,0.5069,5.8937,24.9776,6.6173,0.2259,0.2255,5e-4,0.7577,8.719,0.5956,9.0355,37.51,16.7392,3.5928,12.4462,0.2527,0.4475,1.1765,17.3635,6.2584,7.4388,0.7363,2.93,0.4207,1.7058
453610991,7.29,7.8415,92.7505,85.6967,18.8259,38.798,17.2743,0.9921,1.4476,21.5237,8.1279,0.5234,0.519,0.0044,1.5824,6.4274,0.4819,6.5006,27.9397,16.047,3.5463,11.8839,0.2,0.4167,1.3022,9.9764,2.4679,5.4662,1.0309,1.0115,0.2097,0.9516
453610999,2.5738,15.9274,84.5147,82.1762,18.9527,19.6518,9.5472,0.8123,4.4851,10.1039,3.9332,0.6123,0.6062,0.0061,0.3458,4.2736,0.2346,1.6503,43.114,33.4888,5.4262,27.0978,0.5173,0.4475,2.1134,6.7985,1.0916,5.5672,0.0922,0.0475,0.3451,1.9486
453612164,4.8828,0.3236,99.6782,95.0744,19.3032,43.8432,9.7751,0.6401,0.1574,34.0675,8.5412,0.573,0.5706,0.0024,1.7612,8.0715,0.7042,16.9577,31.8989,23.5732,5.6999,16.646,0.3777,0.8497,2.57,6.2729,1.0605,5.0966,0.0683,0.0475,0.2423,0.959
453612172,3.1978,5.9285,93.8372,90.9715,10.5397,20.7845,9.733,1.0589,3.6481,11.226,4.9313,0.2351,0.2343,7e-4,0.4954,3.8704,0.2713,2.1639,59.2904,34.4502,6.7874,26.899,0.4167,0.3471,2.4823,21.1698,13.8057,6.6325,0.1049,0.6268,0.6202,2.4615
