cytof_id,B.cells,Basophils,cDC,Eosinophils,gdT,Memory.B.cells,Memory.CD4.T.cells,Memory.CD8.T,Monocytes,Naive.CD4.T.cells,Naive.CD8.T.cells,Neutrophils,NK.cells,NKT,pDC,Treg
453611473,11.5519117189929,0.265516526784789,0.270697337063517,0.0906641798777329,0.871671329395918,0.4364832659828,3.66671847476945,0.711066210755362,8.49782405968293,17.1717956688426,11.8070666252202,38.9027043829655,4.10190653818257,0.218889234276241,0.435188063413118,0.999896383794425
453611474,10.0229660497355,0.18497542320922,0.433341300439576,3.60286400149643,1.91002712280082,0.374107597501793,4.16298620997828,2.13553086907273,10.4563073501751,14.737760966029,5.90154735059078,37.945941452161,6.17173617100874,0.298246890230596,0.307599580168141,1.35406166540232
453611475,9.09345126510828,0.172962000144998,0.741561629364183,0.115998467163112,1.43755243234286,0.36767371288308,4.39965614740091,0.119105568962124,13.1388978074218,17.9455842904933,9.12762938489741,36.3282342340476,4.7176162314998,0.452601162056073,0.294138970306464,1.54733669590795
453611476,9.45471143333298,0.156039360132474,0.411858991370068,0.47130255713482,2.2323181929156,0.337554534164128,4.04110097975734,2.42763276614264,9.26576581358073,24.4259980680841,11.1530990266116,30.573099663507,2.82144638933413,0.758966955746388,0.226097848355218,1.2430074198308
453611477,17.0540736430547,0.299104727488031,0.384854888269582,0.0316458926693821,2.27340009595851,0.201104543737686,16.6988229769597,1.5914821506957,10.0399146581733,1.68744066395124,6.07396972202656,34.219418328076,8.4821200706418,0.179667003542298,0.174562827305301,0.608417807450056
453611478,9.02995037144983,0.215023081861631,0.359730558754293,0.0692965382302887,1.20759408533665,0.22827094946448,3.95601707955854,0.068277471491608,11.921042709087,30.149089463869,13.7298861702453,22.3359047784039,3.96824588042271,0.604306576037665,0.220118415555035,1.93724587023204
453611479,14.8066672307302,0.327861917251883,0.73821812336069,0.0909552415601997,1.31250528809544,1.10098147051358,6.78145359167442,1.69642101700652,4.45680683644978,23.6536509010915,14.3592943565445,22.9736018275658,5.47423639901853,0.254886200186141,0.24113715204332,1.73132244690752
453611480,1.0829420970266,0.0417318727177882,0.121022430881586,31.3155972874283,0.0751173708920188,0.0625978090766823,0.584246218049035,0.0292123109024517,2.54773082942097,3.64110589462702,1.6546687532603,57.7235263432447,0.913928012519562,0.0166927490871153,0.10641627543036,0.0834637454355764
453611481,12.2822568730945,0.0564083967927797,0.717192473508199,0.856870408423654,1.10802207985817,0.496931114603059,3.6611735632647,0.0738681386572115,14.9401668076877,20.6468162832239,2.32348872503593,33.7067031978189,7.27534012920209,0.237721100769572,0.349194837288636,1.26784587077105
453611482,13.9848872663492,0.180496211619061,0.241681368100099,0.00305925782405189,0.675076226507449,0.213128295075615,3.70782048275088,0.0785209508173317,5.58008627107064,20.0758695940365,7.71034946921877,42.4227282461275,3.03886277189154,0.469086199687956,0.194772748131303,1.42357464079214
453611483,8.02344486211646,0.220572245176924,0.208145639814844,2.80634171093645,2.31134859734692,0.255780960369484,4.63926600184328,0.0279598620646805,4.38141394058012,27.41930473143,8.39002972029783,36.3892427019582,2.33723735851792,0.613045864529291,0.433895637225968,1.54297016579163
453611484,9.78318847855417,0.534446152719818,0.261470720508717,0.00522941441017435,2.1984458180373,0.219635405227323,4.13960444709401,1.27597711608254,8.0564358403146,14.996914645498,6.63926453515735,47.7707006369427,2.83852614184264,0.20185539623273,0.1589741980693,0.919331053308651
453611485,12.5781206638175,0.37631126158628,0.34855969362269,0.0488427596159183,3.86856857412444,0.577232613642671,6.66148637398013,14.4463562191264,2.70855303324638,24.6134206582672,10.8652938891047,12.9788533052117,8.15230060498418,0.266415052450463,0.117666648165621,1.39201864905367
453611486,6.37758220266471,0.135476510614024,0.229189585625229,0.0040744815222263,0.778225970745223,0.168072362791835,3.25754797701992,0.0438006763639327,5.05846880984395,25.8586969808092,8.40259951921118,40.8069510654769,6.50287250947317,0.456341930489345,0.186407529641853,1.73369188770729
453611583,20.4061836301258,0.260374121875511,0.386987420356151,0.010210749877471,0.561591243260905,0.634087567390949,3.64217448129391,0.221573272341121,7.35173991177912,21.7386864891358,4.28136742362359,34.2254125142951,3.97912922725045,0.253226596961281,0.150098023198824,1.89715732723411
453611584,9.19853539462978,0.587876322213181,0.22274206672091099,0.0366151342554923,1.07912937347437,0.15459723352319,3.28213995117982,0.173921887713588,9.20158665581774,15.9723352318959,7.70443449959317,48.629983726607,1.95484133441823,0.349877949552482,0.236981285598047,1.21440195280716
453611585,8.6910586618252,0.25951113436112,0.670831153644952,0.0861617995507278,0.344647198202911,0.243099363018125,2.33457447354115,0.0830845924239161,22.5128473397544,8.13921285041696,5.47332574288909,45.579591962335,4.37271132719943,0.231816270219815,0.309772184099045,0.66775394651814
453611586,11.3570343109384,0.338043894017553,0.307030692731539,0.985186027519047,1.42867480590905,0.28532145183133,3.21813652011206,0.217092409002099,10.3170582944807,10.1371817270218,5.57307227109673,50.8389070947867,3.33081781811791,0.421779537489791,0.398002749837181,0.846660395108184
453611587,10.1164543370981,0.682414156222254,0.407796659164585,0.0908509012822366,1.1387334558444,0.322107740909748,5.94763684417006,0.496582767235861,11.3759781957837,25.2782308851768,8.90235592905371,28.6252606801429,3.52150482129215,0.769135471082571,0.335528896780987,1.98942825875989
453611588,8.88773027459159,0.122813115513845,0.481983547676978,2.14227783570849,1.15397984011123,0.406673618352451,4.13161858417333,7.88321167883212,11.947630633762,12.0380025489515,3.71104159425327,39.2260456494033,6.39902676399027,0.426370061406558,0.322094774649519,0.719499478623566
453611589,16.2754386149999,0.348149007775328,0.371358941627016,1.20902655427432,0.353423992741621,0.400898857438256,5.21063014970407,0.587633325245023,9.71863230189794,11.0869634021543,6.92500026374925,43.1135071265047,3.15022102187009,0.149809573042717,0.331269055883191,0.768037811092238
453611590,7.86503987174415,0.175935372379188,0.269628765953903,0.352911782464761,0.641279227133607,0.189468862562202,1.68648108434487,1.05353015886235,10.5561223427513,6.38260217785088,3.03046076328885,63.8020779112619,3.36983905557059,0.128047637885444,0.211330654396302,0.285244331549689
453611591,12.9809600635091,0.54546152959705,0.340593349466702,1.77723146263076,0.784901215124393,0.276572043175969,5.01286828256444,1.59413052663927,10.1755464218492,12.5917105212615,3.53909781175175,44.9211897719561,3.87072817833775,0.303460991818077,0.405895081883251,0.879652748434679
453611592,10.4828230325672,0.63246162592382,0.337042150572566,0.0152278080077966,0.734995533176318,0.335011776171526,4.33687972062048,0.0923820352472996,9.46662064484691,24.048769593113,8.91232843336311,35.5285064565906,2.93896694550475,0.301510598554373,0.384755948996995,1.45171769674328
453611593,16.7723104402187,0.332178875601734,0.717724193513255,0.0381188873641334,2.57465856368032,0.741684636999281,6.27219063800126,3.27713520224792,9.2509094077414,21.1832102637827,5.57189222156876,26.1288636215121,5.23426779062929,0.449802870896774,0.198218214293494,1.25683417194886
453611594,10.3868723061744,0.650153191047411,0.559796437659033,0.362465596925793,1.5796853092382,0.552526354053072,4.72763151061952,0.410240432050683,5.79010230046217,23.0523965311315,9.37321493482889,36.0606532689412,3.88430181232798,0.507867269045023,0.423742015890326,1.67835072960482
453611595,9.9082153906242,0.245649738419002,0.669112885819124,0.249761031112207,1.06276916119351,0.361793757002045,4.69406843246688,0.128477896662658,14.6238681097304,21.0148726013177,3.65082791156609,37.2791464956369,3.27567245331113,0.475882129238486,0.241538445725797,2.11834356017391
453611596,12.2053424319871,0.290603391237789,0.522826636914415,0.201087168044006,0.373632931591443,0.433310413720632,3.85308960703675,0.0856242134897056,9.6586707489524,20.2410451343392,13.8386891711317,30.7274166136921,5.44232690286841,0.553962714547035,0.308766103190151,1.26360581725717
453611597,12.3535467929579,0.389169154741069,0.501389889838361,0.00617728817049315,0.900854524863585,0.343869041490786,4.94286008442294,0.254298363018635,12.2979511994235,23.6168022238237,12.663440749511,26.1814063626068,2.90229589210337,0.496242149696283,0.310923504581489,1.83877277875013
453611598,14.3654868973121,0.573721122533356,0.232755188501077,0.325653092683524,0.31340281960452,0.291964841716263,4.84906642710577,0.265422583378421,5.18186551241871,13.3568810804741,8.00555345712915,47.711751074451,3.1697581591923,0.108210745531202,0.264401727288504,0.984105270679992
