cluster,count,pct,CD45,CD33,CD26,CD11c,IgD,HLA.DR,CD57,CD71,CD49d,CD43,CD3,CD15,CD81,CD52,CD1c,CD55,CD25,CD64,CD123,gdTCR,Siglec.8,CD95,CX3CR1,CD20,CD9,pan.KIR,CD22,CD14,CD161,CD29,CD137,CD10,CD127,CD24,CD27,CD141,CD45RA,CD38,CD85j,CD147,CD56,CD99,CD28,CD39,CD8a,CD5,CD7,CD4,CD16,lineage
75,73604,0.0032512803650212,0.38062177967474,-0.64541419492183,3.38170005730649,-0.612175270395249,-0.473250710938581,-0.547727631239403,0,-0.326093151550949,-0.165800335483273,1.36836504597081,1.00226534403814,0.0225939533069271,-0.0149171051183205,0.421564485427864,-0.459902430619074,-0.707656555601813,1.29480217237617,-0.563288258985269,-0.35302927106272,-0.169310489676384,-0.301775407755033,-0.571131887153224,-0.358572387243168,-0.54023885350248,-0.613254004984548,-0.445891194242555,-0.352459100727358,-0.544387168539355,4.02901674688852,0.60035853576651,0.560392657444021,0.145688914201192,2.95780015237274,-0.483007946960138,0.92318917171832,-0.223172285488166,-0.128259263789904,-1.63976350658019,-0.383695077417541,0.163736311659131,-0.197312329148366,-0.30539386192979,0.194417556776128,-0.818673515215441,-0.137019894391926,-0.209879979573926,0.954648325726421,-0.781893904561787,-0.454965865464762,NKT
76,69808,0.00308360115919515,0.839313709369324,-0.64541419492183,-0.49458715970421,-0.612175270395249,-0.473250710938581,-0.547727631239403,0,-0.168930398444808,1.00748422875395,0.602237562660906,1.05338523929248,0.0765803653468201,0.806327845845022,0.891999942732,-0.459902430619074,-0.990688268878108,-0.235019389165706,-0.563288258985269,-0.35302927106272,-0.169310489676384,-0.301775407755033,1.17028171974408,-0.366112433150321,-0.560149042942179,-0.689391411726095,-0.50965220088928,-0.325800608918715,-0.544387168539355,0.264247981048971,0.860442160158157,0.861446396978838,0.192433950275622,-0.06754631176391,-0.663862270512075,-0.727848418163245,-1.1430196394703,-1.05737474695874,-0.327072905849336,-0.189304577098519,0.579005022321487,0.141091136517847,0.1359851252023,0.25275329283505,-0.813974705662922,-0.481923874163004,0.932474550137757,-0.586002005885389,1.65870780837252,-0.508069247276779,Memory CD4 T cells
77,111247,0.00491406970772666,0.941499685656734,-0.64541419492183,-0.49458715970421,-0.612175270395249,-0.473250710938581,-0.547727631239403,0,0.115732842523125,0.549269885311786,0.39189501166872,1.25793265009333,0.504918515310835,0.746069932495731,1.21071007529671,-0.459902430619074,-0.493936664175876,-0.235019389165706,-0.299787190319594,-0.35302927106272,-0.169310489676384,-0.301775407755033,1.18447818949542,-0.270291311794206,-0.548743165562308,-0.603076103296835,-0.506584212634485,-0.11921837798658,-0.544387168539355,-0.248816736665355,-0.431671866922583,-0.532968249156251,-0.619326841043033,-0.280292682566093,-0.218164163927962,1.34962760525499,0.870996178988258,-0.750641288172681,1.79479811621006,-0.107901339071805,0.635517478568993,0.484105118077077,0.430492562543434,0.662994934110911,-0.76487960086977,-0.38646222186665,1.06648945435342,0.320565966405502,1.69752398522466,-0.315031558706872,Memory CD4 T cells
78,393261,0.017371362529599,0.670676208624144,-0.64541419492183,1.35330946042965,-0.612175270395249,-0.473250710938581,-0.547727631239403,0,-0.440356530611346,-0.798022991188926,0.464591268279224,1.32231196197865,0.187989235854777,0.198192227459319,0.675048089808531,-0.459902430619074,-0.574596901691952,-0.235019389165706,-0.563288258985269,-0.35302927106272,-0.169310489676384,-0.301775407755033,-0.571131887153224,-0.385824333970486,-0.591968597231294,-0.902846433024145,-0.544660115419897,-0.0458680882389093,-0.544387168539355,-0.789457606938333,-1.13093372247812,-1.06513231109647,-0.619326841043033,2.33440694727444,-0.598581187449718,1.15073569570638,0.230566495152405,0.889951840574055,0.694484622398747,-1.06718421077645,-0.787150563732325,-0.699350637239127,-0.583818402368662,0.219260623818773,-1.03098119949175,-0.361280142944507,1.15961098024595,1.31052813718661,1.65025797246904,-0.397848945745634,Naive CD4 T cells
79,325821,0.0143923620973259,0.694981747789212,-0.64541419492183,1.37794939894316,-0.612175270395249,-0.473250710938581,-0.547727631239403,0,-0.598833300505802,-0.518853315199869,0.785325681751202,1.21428228856062,0.166168646359929,0.0411855408627918,0.931078143352435,-0.459902430619074,-0.312035935157452,-0.235019389165706,-0.563288258985269,-0.35302927106272,-0.169310489676384,-0.301775407755033,-0.571131887153224,-0.335817042800216,-0.554252967110873,-0.697028632352098,-0.521253337318337,-0.157070581396246,-0.544387168539355,-0.417759372911178,-0.407155484301285,-0.510496145688459,-0.619326841043033,2.50721502859176,-0.233347407061523,1.4522726196952,0.77499321730191,0.578492503158698,-0.37506114542243,-1.06718421077645,-0.791767315468565,-0.88901756522206,-0.605299630211568,0.1747610094596,-0.833325177230972,-0.287393326766511,1.13361521323019,1.24462248879258,1.64099349449281,-0.21907114221865,Naive CD4 T cells
80,401034,0.0177147161826247,0.715721707877743,-0.64541419492183,1.19206895209213,-0.612175270395249,-0.473250710938581,-0.547727631239403,0,-0.617075097710181,-0.978756146190427,0.526463670453529,1.27258464167036,0.367639870752991,0.0329047585199873,0.952634559659833,-0.459902430619074,-0.626716930231574,-0.235019389165706,-0.563288258985269,-0.35302927106272,-0.169310489676384,-0.301775407755033,-0.571131887153224,-0.356672632075882,-0.557820926283175,-0.743633368905639,-0.524436432760357,-0.118382161715883,-0.544387168539355,-0.425334490463398,-0.504606606606112,-0.57415555180409406,-0.619326841043033,0.659324317992168,-0.279391449469699,1.4302115682328,0.768070139840261,1.18058036068564,0.565101109740665,-0.626076661657667,-0.765742027139101,-0.802496231222826,-0.597166028486942,0.210663800629143,-0.830321411274416,-0.339429071990778,1.00429051344056,1.27227472856644,1.54160355552177,-0.222688231356572,Naive CD4 T cells
81,331428,0.014640037889493,0.78513944037131,-0.64541419492183,-0.49458715970421,0.289852270271401,-0.473250710938581,-0.547727631239403,0,-0.379952671155154,0.203598556328736,1.02370856158327,-0.831713308304994,-0.627478145119212,0.757771939567812,-0.633015044005248,-0.459902430619074,-1.24315615482226,-0.235019389165706,-0.563288258985269,-0.35302927106272,-0.169310489676384,-0.301775407755033,-0.571131887153224,-0.376411425995697,-0.566002126233079,-0.705965890952054,-0.437863984336554,-0.748366577381135,-0.544387168539355,2.69799945481185,0.620564165965103,0.592573394969065,0.0753188628757839,-0.661498944395728,-0.623894361194229,-0.802490154062114,-0.447917086758001,1.24211757280871,1.70028975548478,-0.197720909878358,0.340956510227592,1.12685731583793,0.169944540617568,0.186608024898981,-0.811058829720008,0.0127504220142874,-0.62857273033082,1.10286135197666,-0.713080256758601,2.4538521189549,NK cells
82,121660,0.00537403903603716,-4.10011637513066e-5,-0.64541419492183,-0.49458715970421,1.02838171038428,-0.473250710938581,-0.547727631239403,0,-0.312120680456184,-0.115526262920679,0.981013032003702,-0.954051211114773,-0.742088207605559,0.526448882874733,-0.445830340775861,-0.459902430619074,-0.631308371301908,-0.235019389165706,-0.563288258985269,-0.35302927106272,-0.169310489676384,-0.301775407755033,-0.571131887153224,-0.41500996108267,-0.552666142483402,-0.65162905598308,-0.458952339148953,-0.748366577381135,-0.544387168539355,1.53247547384393,0.468127742057008,0.415751971698577,0.00590305985450191,-0.661498944395728,-0.739981479615804,-0.239460132945037,-0.439177621543955,0.225386910934399,1.12964696596563,-0.238717365032268,0.13663238437184,3.61805696084973,1.71170843077929,0.215776990540321,-0.509229049321827,-0.0661117683438068,-0.21566639888978,2.14916487761898,-0.697103284087474,-0.239393051087458,NK cells
84,193570,0.00855049100941733,1.25003143807046,-0.64541419492183,-0.49458715970421,-0.612175270395249,-0.473250710938581,-0.0654709887375799,0,-0.343937063702709,1.53582448609672,0.259444127924106,1.04709914570622,0.0784215980492704,0.814959946855125,0.805838227581634,-0.459902430619074,-1.18542149216777,-0.235019389165706,-0.563288258985269,-0.35302927106272,-0.169310489676384,-0.301775407755033,-0.571131887153224,-0.377082176011842,-0.564828824080971,-0.66643472469242,-0.521395434735638,-0.285687433830552,-0.544387168539355,0.0125558317306716,0.786731630358768,0.778983742068058,0.134591830935438,-0.661498944395728,-0.558054767103837,0.882197107172109,-0.162573180316696,-0.926832559472311,1.12137097137484,-0.266677850828852,0.291314130392462,-0.159287792054665,-0.256554929723514,0.203627594704819,-0.817850267467531,2.99032370531615,0.397745348060842,-0.206960012815613,-0.787822178371071,-0.475946892671109,Memory CD8 T
85,181606,0.00802200997187707,0.798571510305225,-0.64541419492183,1.12039822190895,-0.612175270395249,-0.473250710938581,-0.547727631239403,0,-0.335508651734317,0.802921576845999,1.00443651252519,1.10246021403096,0.207414513613904,0.200131392301699,1.61154769406415,-0.459902430619074,-0.298502794433371,1.46909361666854,-0.367847421690151,-0.35302927106272,-0.169310489676384,-0.301775407755033,1.16640789248189,-0.247181719659116,-0.515770123404089,-0.552862329088513,-0.448712976171918,-0.19831849594354,-0.544387168539355,0.431104228027234,1.12274000589226,1.14874432414381,0.568412233863588,1.95084013113664,-0.248926883981438,1.2565896399966,0.473900382199106,-0.912810413845913,-1.54613204956649,-0.258762424934695,0.252442002197527,-0.0873599888909722,-0.263847377570323,0.262396864102758,-0.810915082877894,-0.354529228317417,1.30591522995627,0.478999008103239,1.79506232008573,-0.376858238001763,Memory CD4 T cells
